WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,NAF,TGT_COUNTRY,TGT_TYPE,TGT_INDUSTRY,LATITUDE,LONGITUDE,AIRCRAFT_NAME,TGT_PRIORITY,AC_ATTACKING,ALTITUDE,TONS_OF_HE,TONS_OF_IC,TONS_OF_FRAG,TOTAL_TONS,SIGHTING_EXPLANATION
152613,93664.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,8.0,265.0,15.0,0.0,0.0,15.0,NOT INDICATED
152614,93665.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,265.0,13.0,0.0,0.0,13.0,NOT INDICATED
152624,93666.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,240.0,13.0,0.0,0.0,13.0,NOT INDICATED
152602,159083.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,5.0,270.0,8.0,0.0,0.0,8.0,NOT INDICATED
152596,159084.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,275.0,13.0,0.0,0.0,13.0,NOT INDICATED
152615,159085.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,3.0,265.0,3.0,0.0,0.0,3.0,NOT INDICATED
152616,159086.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,8.0,265.0,15.0,0.0,0.0,15.0,NOT INDICATED
152617,159087.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,265.0,13.0,0.0,0.0,13.0,NOT INDICATED
152625,159088.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,240.0,13.0,0.0,0.0,13.0,NOT INDICATED
152626,159089.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,8.0,240.0,15.0,0.0,0.0,15.0,NOT INDICATED
152603,159090.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,9.0,270.0,18.0,0.0,0.0,18.0,NOT INDICATED
152622,159091.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,5.0,250.0,8.0,0.0,0.0,8.0,NOT INDICATED
152618,159092.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,6.0,265.0,10.0,0.0,0.0,10.0,NOT INDICATED
152604,159093.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,5.0,270.0,8.0,0.0,0.0,8.0,NOT INDICATED
152597,159094.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,275.0,13.0,0.0,0.0,13.0,NOT INDICATED
152619,159095.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,3.0,265.0,3.0,0.0,0.0,3.0,NOT INDICATED
152620,159096.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,8.0,265.0,15.0,0.0,0.0,15.0,NOT INDICATED
152621,159097.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,265.0,13.0,0.0,0.0,13.0,NOT INDICATED
152627,159098.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,7.0,240.0,13.0,0.0,0.0,13.0,NOT INDICATED
152628,159099.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,8.0,240.0,15.0,0.0,0.0,15.0,NOT INDICATED
152605,159100.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,9.0,270.0,18.0,0.0,0.0,18.0,NOT INDICATED
152606,159101.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,5.0,270.0,8.0,0.0,0.0,8.0,NOT INDICATED
152607,159102.0,1943-04-16,8,FRANCE,POWERPLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,47.75,-3.35,B17,4.0,6.0,270.0,10.0,0.0,0.0,10.0,NOT INDICATED
152584,159103.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,7.0,215.0,10.0,0.0,0.0,10.0,NOT INDICATED
152582,159104.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,8.0,220.0,12.0,0.0,0.0,12.0,NOT INDICATED
152579,159105.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,4.0,225.0,3.0,0.0,0.0,3.0,NOT INDICATED
152580,159106.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,7.0,225.0,9.0,0.0,0.0,9.0,NOT INDICATED
152581,159107.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,4.0,225.0,3.0,0.0,0.0,3.0,NOT INDICATED
152583,159108.0,1943-04-16,9,FRANCE,BRIDGES,BRIDGES,48.4,-4.5,B24,4.0,5.0,220.0,6.0,0.0,0.0,6.0,NOT INDICATED
152578,159109.0,1943-04-16,9,FRANCE,BRIDGE,BRIDGES,47.75,-3.35,B17,4.0,7.0,250.0,13.0,0.0,0.0,13.0,NOT INDICATED
152577,159110.0,1943-04-16,9,FRANCE,BRIDGE,BRIDGES,47.75,-3.35,B17,4.0,6.0,270.0,10.0,0.0,0.0,10.0,NOT INDICATED
152608,194538.0,1943-04-16,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,7.0,270.0,12.0,0.0,0.0,12.0,NOT INDICATED
152609,194539.0,1943-04-16,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,7.0,270.0,13.0,0.0,0.0,13.0,NOT INDICATED
152610,194549.0,1943-04-16,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,7.0,270.0,12.0,0.0,0.0,12.0,NOT INDICATED
152611,194550.0,1943-04-16,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,7.0,270.0,13.0,0.0,0.0,13.0,NOT INDICATED
155240,194943.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,5.0,250.0,8.0,0.0,0.0,8.0,NOT INDICATED
155446,194944.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,4.0,245.0,4.0,0.0,0.0,4.0,NOT INDICATED
155241,194945.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,250.0,10.0,0.0,0.0,10.0,NOT INDICATED
155448,194946.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,4.0,240.0,4.0,0.0,0.0,4.0,NOT INDICATED
155449,194947.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,240.0,10.0,0.0,0.0,10.0,NOT INDICATED
155242,194948.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,250.0,10.0,0.0,0.0,10.0,NOT INDICATED
155443,194956.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,5.0,250.0,8.0,0.0,0.0,8.0,NOT INDICATED
155447,194957.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,4.0,245.0,4.0,0.0,0.0,4.0,NOT INDICATED
155444,194958.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,250.0,10.0,0.0,0.0,10.0,NOT INDICATED
155450,194959.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,4.0,240.0,4.0,0.0,0.0,4.0,NOT INDICATED
155451,194960.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,240.0,10.0,0.0,0.0,10.0,NOT INDICATED
155445,194961.0,1943-05-01,8,FRANCE,SA DES ATELIERS SHIP,SHIP BUILDING,47.28,-2.2,B17,4.0,6.0,250.0,10.0,0.0,0.0,10.0,NOT INDICATED
158232,195305.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158233,195306.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158234,195307.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158230,195308.0,1943-05-14,9,GERMANY,DOCK AREA,PORTS AND HARBORS,54.33,10.15,B17,4.0,9.0,260.0,20.0,0.0,0.0,20.0,NOT INDICATED
158235,195331.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158236,195332.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158237,195333.0,1943-05-14,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,8.0,250.0,15.0,0.0,0.0,15.0,NOT INDICATED
158231,195334.0,1943-05-14,9,GERMANY,DOCK AREA,PORTS AND HARBORS,54.33,10.15,B17,4.0,9.0,260.0,20.0,0.0,0.0,20.0,NOT INDICATED
158229,196387.0,1943-05-14,9,GERMANY,DOCK AREA,PORTS AND HARBORS,54.33,10.15,B17,4.0,7.0,270.0,13.0,0.0,0.0,13.0,NOT INDICATED
159057,195426.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,8.0,230.0,15.0,0.0,0.0,15.0,NOT INDICATED
159055,195427.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,4.0,250.0,5.0,0.0,0.0,5.0,NOT INDICATED
159058,195428.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,5.0,230.0,8.0,0.0,0.0,8.0,NOT INDICATED
159059,195429.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,9.0,230.0,18.0,0.0,0.0,18.0,NOT INDICATED
159060,195465.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,8.0,230.0,15.0,0.0,0.0,15.0,NOT INDICATED
159056,195466.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,4.0,250.0,5.0,0.0,0.0,5.0,NOT INDICATED
159061,195467.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,5.0,230.0,8.0,0.0,0.0,8.0,NOT INDICATED
159062,195468.0,1943-05-17,8,FRANCE,NAVAL POWER PLANT,NAVAL INSTALLATIONS,47.75,-3.35,B17,4.0,9.0,230.0,18.0,0.0,0.0,18.0,NOT INDICATED
159365,195500.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,2.0,0.0,2.0,NOT INDICATED
159361,195501.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,3.0,0.0,3.0,NOT INDICATED
159366,195502.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,3.0,0.0,3.0,NOT INDICATED
159362,195503.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,4.0,250.0,0.0,6.0,0.0,6.0,NOT INDICATED
159363,195545.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,3.0,0.0,3.0,NOT INDICATED
159367,195546.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,3.0,0.0,3.0,NOT INDICATED
159364,195547.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,4.0,250.0,0.0,6.0,0.0,6.0,NOT INDICATED
159368,195548.0,1943-05-19,8,GERMANY,NAVAL INSTALLATIONS,NAVAL INSTALLATIONS,54.33,10.15,B17,4.0,3.0,250.0,0.0,2.0,0.0,2.0,NOT INDICATED
159360,195549.0,1943-05-19,9,GERMANY,DOCK AREA,PORTS AND HARBORS,54.33,10.15,B17,4.0,7.0,270.0,13.0,0.0,0.0,13.0,NOT INDICATED
161078,94179.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,23.0,13.0,0.0,0.0,13.0,NOT INDICATED
161043,94180.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161044,94181.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161058,94182.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,220.0,10.0,0.0,0.0,10.0,NOT INDICATED
161059,94183.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,220.0,13.0,0.0,0.0,13.0,NOT INDICATED
161052,94184.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,3.0,225.0,2.0,0.0,0.0,2.0,NOT INDICATED
161045,94185.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,8.0,230.0,15.0,0.0,0.0,15.0,NOT INDICATED
161053,94186.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,9.0,225.0,18.0,0.0,0.0,18.0,NOT INDICATED
161079,195850.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,23.0,13.0,0.0,0.0,13.0,NOT INDICATED
161046,195851.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161047,195852.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161060,195853.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,220.0,10.0,0.0,0.0,10.0,NOT INDICATED
161061,195854.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,220.0,13.0,0.0,0.0,13.0,NOT INDICATED
161054,195855.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,3.0,225.0,2.0,0.0,0.0,2.0,NOT INDICATED
161048,195856.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,8.0,230.0,15.0,0.0,0.0,15.0,NOT INDICATED
161055,195857.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,9.0,225.0,18.0,0.0,0.0,18.0,NOT INDICATED
161080,195858.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,23.0,13.0,0.0,0.0,13.0,NOT INDICATED
161049,195859.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161050,195860.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,230.0,10.0,0.0,0.0,10.0,NOT INDICATED
161062,195861.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,6.0,220.0,10.0,0.0,0.0,10.0,NOT INDICATED
161063,195862.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,7.0,220.0,13.0,0.0,0.0,13.0,NOT INDICATED
161056,195863.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,3.0,225.0,2.0,0.0,0.0,2.0,NOT INDICATED
161051,195864.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,8.0,230.0,15.0,0.0,0.0,15.0,NOT INDICATED
161057,195865.0,1943-05-29,9,FRANCE,NAVAL SUPPLY BASE,SUPPLY DUMPS AND WAREHOUSES,48.12,-1.67,B17,4.0,9.0,225.0,18.0,0.0,0.0,18.0,NOT INDICATED
163180,94321.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,7.0,260.0,13.0,0.0,0.0,13.0,NOT INDICATED
163181,94322.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,7.0,260.0,13.0,0.0,0.0,13.0,NOT INDICATED
163182,94323.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,3.0,260.0,3.0,0.0,0.0,3.0,NOT INDICATED
163183,94324.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,9.0,260.0,18.0,0.0,0.0,18.0,NOT INDICATED
163188,94328.0,1943-06-11,8,HOLLAND OR NETHERLANDS,AIRFIELD,AIR FIELDS AND AIRDROMES,52.08,4.3,B17,4.0,3.0,250.0,3.0,0.0,0.0,3.0,NOT INDICATED
163168,94360.0,1943-06-11,9,GERMANY,KF BORGWARD AG,VEHICLE MFG. PLANTS,53.08,8.72,B17,4.0,9.0,250.0,18.0,0.0,0.0,18.0,NOT INDICATED
163169,94361.0,1943-06-11,9,GERMANY,KF BORGWARD AG,VEHICLE MFG. PLANTS,53.08,8.72,B17,4.0,9.0,250.0,18.0,0.0,0.0,18.0,NOT INDICATED
163170,159419.0,1943-06-11,9,GERMANY,KF BORGWARD AG,VEHICLE MFG. PLANTS,53.08,8.72,B17,4.0,9.0,250.0,18.0,0.0,0.0,18.0,NOT INDICATED
163171,159420.0,1943-06-11,9,GERMANY,KF BORGWARD AG,VEHICLE MFG. PLANTS,53.08,8.72,B17,4.0,9.0,250.0,18.0,0.0,0.0,18.0,NOT INDICATED
163184,159421.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,7.0,260.0,13.0,0.0,0.0,13.0,NOT INDICATED
163185,159422.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,7.0,260.0,13.0,0.0,0.0,13.0,NOT INDICATED
163186,159423.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,3.0,260.0,3.0,0.0,0.0,3.0,NOT INDICATED
163187,159424.0,1943-06-11,8,GERMANY,BOILER PLANTS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,53.08,8.72,B17,4.0,9.0,260.0,18.0,0.0,0.0,18.0,NOT INDICATED
163189,196190.0,1943-06-11,8,HOLLAND OR NETHERLANDS,AIRFIELD,AIR FIELDS AND AIRDROMES,52.08,4.3,B17,4.0,3.0,250.0,3.0,0.0,0.0,3.0,NOT INDICATED
163190,196245.0,1943-06-11,8,HOLLAND OR NETHERLANDS,AIRFIELD,AIR FIELDS AND AIRDROMES,52.08,4.3,B17,4.0,3.0,250.0,3.0,0.0,0.0,3.0,NOT INDICATED
164071,94395.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,6.0,234.0,10.0,0.0,0.0,10.0,NOT INDICATED
164072,94396.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,6.0,234.0,10.0,0.0,0.0,10.0,NOT INDICATED
164073,94397.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,7.0,234.0,13.0,0.0,0.0,13.0,NOT INDICATED
164074,94398.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,4.0,234.0,5.0,0.0,0.0,5.0,NOT INDICATED
164075,196334.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,6.0,234.0,10.0,0.0,0.0,10.0,NOT INDICATED
164076,196335.0,1943-06-13,8,GERMANY,STORAGE WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES,53.08,8.72,B17,4.0,6.0,234.0,10.0,0.0,0.0,10.0,NOT INDICATED
